"row_type","dataset_id","estimator","comparison","alpha","max_abs_latent_d_difference","max_abs_D_difference","exact_latent_d_identity","exact_D_identity","max_abs_W_difference","W_reference","W_thesis","difference","alpha_hat_reference","alpha_hat_thesis","min_W_reference","min_W_thesis","alpha_hat_exact_match","W_tolerance_match","selected_lambda_reference","lambda_vector_exact_match","status"
"alpha_detail",9,"DML-CV","DML_TABLE2_CV",2.8,NA,NA,NA,NA,NA,42.1249716274207,42.1249716274207,0,NA,NA,NA,NA,NA,NA,0.0375879807125647,NA,"PASS"
"alpha_detail",9,"DML-CV","DML_TABLE2_CV",2.9,NA,NA,NA,NA,NA,45.5164452595267,45.5164452595267,0,NA,NA,NA,NA,NA,NA,0.0342508938478904,NA,"PASS"
"alpha_detail",9,"DML-CV","DML_TABLE2_CV",3,NA,NA,NA,NA,NA,55.3589224113096,55.3589224113096,0,NA,NA,NA,NA,NA,NA,0.0285539487735048,NA,"PASS"
"dataset_summary",9,"DML-BC","DML_BC_CONDITIONAL",NA,NA,NA,NA,NA,0,NA,NA,NA,0.8,0.8,0.396462121346362,0.396462121346362,TRUE,TRUE,NA,TRUE,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",-1,NA,NA,NA,NA,NA,41.4799075289852,41.4799075289852,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",-0.9,NA,NA,NA,NA,NA,40.0718872547784,40.0718872547784,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",-0.8,NA,NA,NA,NA,NA,38.1385833733456,38.1385833733456,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",-0.7,NA,NA,NA,NA,NA,41.5241484046931,41.5241484046931,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",-0.6,NA,NA,NA,NA,NA,37.9392959515705,37.9392959515705,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",-0.5,NA,NA,NA,NA,NA,43.937629791819,43.937629791819,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",-0.4,NA,NA,NA,NA,NA,31.7238868509208,31.7238868509208,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",-0.3,NA,NA,NA,NA,NA,29.241381947211,29.241381947211,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",-0.2,NA,NA,NA,NA,NA,23.7617295683929,23.7617295683929,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",-0.1,NA,NA,NA,NA,NA,21.2488333933925,21.2488333933925,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",0,NA,NA,NA,NA,NA,21.1846072294032,21.1846072294032,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",0.1,NA,NA,NA,NA,NA,17.7398984436617,17.7398984436617,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",0.2,NA,NA,NA,NA,NA,17.342336115946,17.342336115946,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",0.3,NA,NA,NA,NA,NA,14.5043414643908,14.5043414643908,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",0.4,NA,NA,NA,NA,NA,10.9882197471189,10.9882197471189,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",0.5,NA,NA,NA,NA,NA,5.66712090712963,5.66712090712963,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",0.6,NA,NA,NA,NA,NA,3.57892699030493,3.57892699030493,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",0.7,NA,NA,NA,NA,NA,1.16153723999932,1.16153723999932,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",0.8,NA,NA,NA,NA,NA,0.396462121346362,0.396462121346362,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",0.9,NA,NA,NA,NA,NA,1.29048028192626,1.29048028192626,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",1,NA,NA,NA,NA,NA,2.14311529788867,2.14311529788867,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",1.1,NA,NA,NA,NA,NA,7.54887639655924,7.54887639655924,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",1.2,NA,NA,NA,NA,NA,13.8909386919175,13.8909386919175,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",1.3,NA,NA,NA,NA,NA,15.0130139977459,15.0130139977459,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",1.4,NA,NA,NA,NA,NA,17.9742436955352,17.9742436955352,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",1.5,NA,NA,NA,NA,NA,16.8978833614067,16.8978833614067,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",1.6,NA,NA,NA,NA,NA,17.745123605398,17.745123605398,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",1.7,NA,NA,NA,NA,NA,20.1072090717634,20.1072090717634,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",1.8,NA,NA,NA,NA,NA,23.5253881720278,23.5253881720278,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",1.9,NA,NA,NA,NA,NA,24.0775578288217,24.0775578288217,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",2,NA,NA,NA,NA,NA,23.4461311625122,23.4461311625122,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",2.1,NA,NA,NA,NA,NA,27.4252494757947,27.4252494757947,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",2.2,NA,NA,NA,NA,NA,33.0567410901462,33.0567410901462,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",2.3,NA,NA,NA,NA,NA,35.7936807090107,35.7936807090107,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",2.4,NA,NA,NA,NA,NA,34.4426375906466,34.4426375906466,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",2.5,NA,NA,NA,NA,NA,36.8417994627655,36.8417994627655,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",2.6,NA,NA,NA,NA,NA,41.2960876930023,41.2960876930023,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",2.7,NA,NA,NA,NA,NA,40.8047527573618,40.8047527573618,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",2.8,NA,NA,NA,NA,NA,47.1868434716551,47.1868434716551,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",2.9,NA,NA,NA,NA,NA,44.8622480232817,44.8622480232817,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",9,"DML-BC","DML_BC_CONDITIONAL",3,NA,NA,NA,NA,NA,43.8361171360038,43.8361171360038,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"dataset_summary",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",NA,NA,NA,NA,NA,11.5228052753058,NA,NA,NA,1,0.8,0.455588776568534,0.396462121346362,FALSE,FALSE,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-1,NA,NA,NA,NA,NA,41.5184315102749,41.4799075289852,-0.0385239812896856,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.9,NA,NA,NA,NA,NA,41.8528056732319,40.0718872547784,-1.7809184184535,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.8,NA,NA,NA,NA,NA,40.5646762752312,38.1385833733456,-2.42609290188559,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.7,NA,NA,NA,NA,NA,39.186616388024,41.5241484046931,2.33753201666909,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.6,NA,NA,NA,NA,NA,36.0125951617482,37.9392959515705,1.92670078982236,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.5,NA,NA,NA,NA,NA,36.2547610169976,43.937629791819,7.68286877482143,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.4,NA,NA,NA,NA,NA,34.799706611248,31.7238868509208,-3.07581976032716,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.3,NA,NA,NA,NA,NA,31.3614647917881,29.241381947211,-2.12008284457713,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.2,NA,NA,NA,NA,NA,24.9271332138013,23.7617295683929,-1.16540364540838,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.1,NA,NA,NA,NA,NA,25.026708383367,21.2488333933925,-3.77787498997447,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0,NA,NA,NA,NA,NA,23.5722494142023,21.1846072294032,-2.38764218479904,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.1,NA,NA,NA,NA,NA,18.010381409036,17.7398984436617,-0.270482965374246,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.2,NA,NA,NA,NA,NA,16.0778740074843,17.342336115946,1.26446210846169,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.3,NA,NA,NA,NA,NA,15.3473182860076,14.5043414643908,-0.842976821616833,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.4,NA,NA,NA,NA,NA,9.92006161428097,10.9882197471189,1.06815813283794,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.5,NA,NA,NA,NA,NA,9.3158098235299,5.66712090712963,-3.64868891640027,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.6,NA,NA,NA,NA,NA,6.1638373993715,3.57892699030493,-2.58491040906657,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.7,NA,NA,NA,NA,NA,4.70322788762144,1.16153723999932,-3.54169064762212,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.8,NA,NA,NA,NA,NA,2.40712361893511,0.396462121346362,-2.01066149758875,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.9,NA,NA,NA,NA,NA,1.10754407474523,1.29048028192626,0.182936207181033,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1,NA,NA,NA,NA,NA,0.455588776568534,2.14311529788867,1.68752652132014,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.1,NA,NA,NA,NA,NA,5.47192590110098,7.54887639655924,2.07695049545825,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.2,NA,NA,NA,NA,NA,5.58395695521842,13.8909386919175,8.30698173669907,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.3,NA,NA,NA,NA,NA,9.22339276049768,15.0130139977459,5.78962123724823,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.4,NA,NA,NA,NA,NA,11.8443282605782,17.9742436955352,6.12991543495696,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.5,NA,NA,NA,NA,NA,11.3983409374939,16.8978833614067,5.49954242391282,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.6,NA,NA,NA,NA,NA,12.2138517496243,17.745123605398,5.53127185577376,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.7,NA,NA,NA,NA,NA,15.7162690182316,20.1072090717634,4.39094005353185,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.8,NA,NA,NA,NA,NA,20.4532702060651,23.5253881720278,3.07211796596262,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.9,NA,NA,NA,NA,NA,21.7098710199942,24.0775578288217,2.36768680882747,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2,NA,NA,NA,NA,NA,25.9757304616466,23.4461311625122,-2.52959929913434,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.1,NA,NA,NA,NA,NA,28.9896851970715,27.4252494757947,-1.56443572127685,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.2,NA,NA,NA,NA,NA,31.7061266237006,33.0567410901462,1.35061446644568,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.3,NA,NA,NA,NA,NA,32.5168757379438,35.7936807090107,3.2768049710669,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.4,NA,NA,NA,NA,NA,35.5537265075037,34.4426375906466,-1.11108891685709,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.5,NA,NA,NA,NA,NA,40.3299771981349,36.8417994627655,-3.48817773536948,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.6,NA,NA,NA,NA,NA,39.2600490094065,41.2960876930023,2.03603868359578,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.7,NA,NA,NA,NA,NA,36.4937096799183,40.8047527573618,4.31104307744355,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.8,NA,NA,NA,NA,NA,42.1249716274207,47.1868434716551,5.0618718442344,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.9,NA,NA,NA,NA,NA,45.5164452595267,44.8622480232817,-0.654197236244954,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",9,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",3,NA,NA,NA,NA,NA,55.3589224113096,43.8361171360038,-11.5228052753058,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"dataset_summary",10,"Oracle-GMM","ORACLE_TABLE2",NA,NA,NA,NA,NA,0,NA,NA,NA,1,1,2.14794720379215,2.14794720379215,TRUE,TRUE,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",-1,NA,NA,NA,NA,NA,58.5648657581617,58.5648657581617,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",-0.9,NA,NA,NA,NA,NA,55.1365601931239,55.1365601931239,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",-0.8,NA,NA,NA,NA,NA,56.4098911625496,56.4098911625496,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",-0.7,NA,NA,NA,NA,NA,54.2084978650963,54.2084978650963,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",-0.6,NA,NA,NA,NA,NA,52.7824543021713,52.7824543021713,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",-0.5,NA,NA,NA,NA,NA,48.1702556990764,48.1702556990764,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",-0.4,NA,NA,NA,NA,NA,45.1213001405567,45.1213001405567,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",-0.3,NA,NA,NA,NA,NA,46.7845121690408,46.7845121690408,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",-0.2,NA,NA,NA,NA,NA,46.6399002372969,46.6399002372969,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",-0.1,NA,NA,NA,NA,NA,43.1925194228814,43.1925194228814,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",0,NA,NA,NA,NA,NA,42.1544838000732,42.1544838000732,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",0.1,NA,NA,NA,NA,NA,33.3319386828513,33.3319386828513,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",0.2,NA,NA,NA,NA,NA,31.3377603304306,31.3377603304306,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",0.3,NA,NA,NA,NA,NA,23.7787834136329,23.7787834136329,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",0.4,NA,NA,NA,NA,NA,24.4225484944657,24.4225484944657,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",0.5,NA,NA,NA,NA,NA,23.7930733735435,23.7930733735435,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",0.6,NA,NA,NA,NA,NA,12.3459074744772,12.3459074744772,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",0.7,NA,NA,NA,NA,NA,9.62408995191279,9.62408995191279,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",0.8,NA,NA,NA,NA,NA,6.86985915197778,6.86985915197778,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",0.9,NA,NA,NA,NA,NA,3.10896790027576,3.10896790027576,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",1,NA,NA,NA,NA,NA,2.14794720379215,2.14794720379215,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",1.1,NA,NA,NA,NA,NA,6.58391431572844,6.58391431572844,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",1.2,NA,NA,NA,NA,NA,13.2051076914165,13.2051076914165,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",1.3,NA,NA,NA,NA,NA,15.2343100992739,15.2343100992739,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",1.4,NA,NA,NA,NA,NA,20.0327654917475,20.0327654917475,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",1.5,NA,NA,NA,NA,NA,22.3321510849861,22.3321510849861,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",1.6,NA,NA,NA,NA,NA,29.1880237687137,29.1880237687137,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",1.7,NA,NA,NA,NA,NA,34.5971016634202,34.5971016634202,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",1.8,NA,NA,NA,NA,NA,39.2440847537982,39.2440847537982,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",1.9,NA,NA,NA,NA,NA,37.9082789585915,37.9082789585915,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",2,NA,NA,NA,NA,NA,40.3206874513338,40.3206874513338,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",2.1,NA,NA,NA,NA,NA,43.3590908357888,43.3590908357888,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",2.2,NA,NA,NA,NA,NA,52.0066465863222,52.0066465863222,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",10,"Oracle-GMM","ORACLE_TABLE2",2.3,NA,NA,NA,NA,NA,52.577613953195,52.577613953195,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
